,Sno,MovieName,Director1,Director2,Director3,Duration,Genre1,Genre2,Genre3,Ratings
322,323,The Karate Kid,John G. Avildsen,,,126,Action,Drama,Family,7.3
323,324,True Lies,James Cameron,,,141,Action,Comedy,Thriller,7.3
324,325,Starship Troopers,Paul Verhoeven,,,129,Action,Adventure,Sci-Fi,7.3
325,326,Men in Black,Barry Sonnenfeld,,,98,Action,Adventure,Comedy,7.3
326,327,Ant-Man,Peyton Reed,,,117,Action,Comedy,Sci-Fi,7.3
327,328,The Accountant,Gavin O'Connor,,,128,Action,Thriller,,7.3
328,329,The Nice Guys,Shane Black,,,116,Action,Comedy,Crime,7.3
329,330,Black Panther,Ryan Coogler,,,134,Action,Adventure,Sci-Fi,7.3
330,331,Avengers: Age of Ultron,Joss Whedon,,,141,Action,Adventure,Sci-Fi,7.3
331,332,X-Men,Bryan Singer,,,104,Action,Adventure,Sci-Fi,7.3
332,333,Dawn of the Dead,Zack Snyder,,,101,Action,Horror,,7.3
333,334,Speed,Jan de Bont,,,116,Action,Adventure,Thriller,7.3
334,335,American Sniper,Clint Eastwood,,,133,Action,Biography,Drama,7.3
335,336,Face/Off,John Woo,,,138,Action,Crime,Sci-Fi,7.3
336,337,Alita: Battle Angel,Robert Rodriguez,,,122,Action,Adventure,Sci-Fi,7.3
337,338,13 Hours,Michael Bay,,,144,Action,Drama,History,7.3
338,339,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,,,151,Action,Adventure,Fantasy,7.3
339,340,Beverly Hills Cop,Martin Brest,,,105,Action,Comedy,Crime,7.3
340,341,El Camino: A Breaking Bad Movie,Vince Gilligan,,,122,Action,Crime,Drama,7.3
341,342,Raya and the Last Dragon,Don Hall,Carlos López Estrada,Paul Briggs,107,Animation,Action,Adventure,7.3
342,343,Patriots Day,Peter Berg,,,133,Action,Crime,Drama,7.3
343,344,Eye in the Sky,Gavin Hood,,,102,Action,Drama,Thriller,7.3
344,345,The Lego Batman Movie,Chris McKay,,,104,Animation,Action,Adventure,7.3
345,346,Enemy of the State,Tony Scott,,,132,Action,Thriller,,7.3
346,347,Okja,Bong Joon Ho,,,120,Action,Adventure,Drama,7.3
347,348,Equilibrium,Kurt Wimmer,,,107,Action,Drama,Sci-Fi,7.3
348,349,Southpaw,Antoine Fuqua,,,124,Action,Crime,Drama,7.3
349,350,Megamind,Tom McGrath,,,95,Animation,Action,Comedy,7.3
350,351,Layer Cake,Matthew Vaughn,,,105,Action,Crime,Drama,7.3
351,352,The Adventures of Tintin,Steven Spielberg,,,107,Animation,Action,Adventure,7.3
352,353,The Next Three Days,Paul Haggis,,,133,Action,Crime,Drama,7.3
353,354,Grosse Pointe Blank,George Armitage,,,107,Action,Comedy,Crime,7.3
354,355,Star Trek IV: The Voyage Home,Leonard Nimoy,,,119,Action,Adventure,Comedy,7.3
355,356,The Negotiator,F. Gary Gray,,,140,Action,Crime,Drama,7.3
356,357,To Live and Die in L.A.,William Friedkin,,,116,Action,Crime,Drama,7.3
357,358,Crimson Tide,Tony Scott,,,116,Action,Drama,Thriller,7.3
358,359,From Russia with Love,Terence Young,,,115,Action,Adventure,Thriller,7.3
359,360,Invictus,Clint Eastwood,,,134,Action,Adventure,Biography,7.3
360,361,Nikita,Luc Besson,,,117,Action,Crime,Drama,7.3
361,362,Shaolin Soccer,Stephen Chow,,,87,Action,Comedy,Fantasy,7.3
362,363,Running Scared,Wayne Kramer,,,122,Action,Crime,Drama,7.3
363,364,The Getaway,Sam Peckinpah,,,123,Action,Crime,Thriller,7.3
364,365,Jason and the Argonauts,Don Chaffey,,,104,Action,Adventure,Family,7.3
365,366,Assault on Precinct 13,John Carpenter,,,91,Action,Crime,Thriller,7.3
366,367,Red Cliff,John Woo,,,148,Action,Adventure,Drama,7.3
367,368,Get Carter,Mike Hodges,,,112,Action,Crime,Thriller,7.3
368,369,Bacurau,Juliano Dornelles,Kleber Mendonça Filho,,131,Action,Adventure,Drama,7.3
369,370,Ghajini,A.R. Murugadoss,,,186,Action,Drama,Mystery,7.3
370,371,The Baader Meinhof Complex,Uli Edel,,,150,Action,Biography,Crime,7.3
371,372,Max Manus: Man of War,Joachim Rønning,Espen Sandberg,,118,Action,Biography,Crime,7.3
372,373,Master,Lokesh Kanagaraj,,,178,Action,Crime,Thriller,7.3
373,374,The Suicide Squad,James Gunn,,,132,Action,Adventure,Comedy,7.2
374,375,The Hunger Games,Gary Ross,,,142,Action,Adventure,Sci-Fi,7.2
375,376,The Equalizer,Antoine Fuqua,,,132,Action,Crime,Thriller,7.2
376,377,From Dusk Till Dawn,Robert Rodriguez,,,108,Action,Crime,Horror,7.2
377,378,Silverado,Lawrence Kasdan,,,133,Action,Crime,Drama,7.2
378,379,The Patriot,Roland Emmerich,,,165,Action,Drama,History,7.2
379,380,Point Break,Kathryn Bigelow,,,122,Action,Crime,Thriller,7.2
380,381,21 Jump Street,Phil Lord,Christopher Miller,,109,Action,Comedy,Crime,7.2
381,382,Kingdom of Heaven,Ridley Scott,,,144,Action,Adventure,Drama,7.2
382,383,Big Trouble in Little China,John Carpenter,,,99,Action,Adventure,Comedy,7.2
383,384,King Kong,Peter Jackson,,,187,Action,Adventure,Drama,7.2
384,385,The Man from U.N.C.L.E.,Guy Ritchie,,,116,Action,Adventure,Comedy,7.2
385,386,Ronin,John Frankenheimer,,,122,Action,Crime,Thriller,7.2
386,387,Rango,Gore Verbinski,,,107,Animation,Action,Adventure,7.2
387,388,Natural Born Killers,Oliver Stone,,,119,Action,Crime,Drama,7.2
388,389,They Live,John Carpenter,,,94,Action,Horror,Sci-Fi,7.2
389,390,The Matrix Reloaded,Lana Wachowski,Lilly Wachowski,,138,Action,Sci-Fi,,7.2
390,391,I Am Legend,Francis Lawrence,,,101,Action,Drama,Horror,7.2
391,392,The Life Aquatic with Steve Zissou,Wes Anderson,,,119,Action,Adventure,Comedy,7.2
392,393,GoldenEye,Martin Campbell,,,130,Action,Adventure,Thriller,7.2
393,394,Unbroken,Angelina Jolie,,,137,Action,Biography,Drama,7.2
394,395,Willow,Ron Howard,,,126,Action,Adventure,Drama,7.2
395,396,The Croods,Kirk DeMicco,Chris Sanders,,98,Animation,Action,Adventure,7.2
396,397,RocknRolla,Guy Ritchie,,,114,Action,Crime,Thriller,7.2
397,398,Dr. No,Terence Young,,,110,Action,Adventure,Thriller,7.2
398,399,Old Henry,Potsy Ponciroli,,,99,Action,Drama,Western,7.2
399,400,Friday Night Lights,Peter Berg,,,118,Action,Drama,Sport,7.2
400,401,Team America: World Police,Trey Parker,,,98,Action,Comedy,,7.2
401,402,Kung Fu Panda 2,Jennifer Yuh Nelson,,,90,Animation,Action,Adventure,7.2
402,403,Anthropoid,Sean Ellis,,,120,Action,Biography,Drama,7.2
403,404,Star Trek VI: The Undiscovered Country,Nicholas Meyer,,,110,Action,Adventure,Sci-Fi,7.2
404,405,Batman v Superman: Dawn of Justice (Ultimate Edition),Zack Snyder,,,182,Action,Adventure,Sci-Fi,7.2
405,406,In the Line of Fire,Wolfgang Petersen,,,128,Action,Crime,Drama,7.2
406,407,Rise of the Guardians,Peter Ramsey,,,97,Animation,Action,Adventure,7.2
407,408,Lethal Weapon 2,Richard Donner,,,114,Action,Crime,Thriller,7.2
408,409,The Italian Job,Peter Collinson,,,99,Action,Comedy,Crime,7.2
409,410,Vanishing Point,Richard C. Sarafian,,,99,Action,Crime,Thriller,7.2
410,411,War Horse,Steven Spielberg,,,146,Action,Adventure,Drama,7.2
411,412,Runaway Train,Andrey Konchalovskiy,,,111,Action,Adventure,Drama,7.2
412,413,Magnum Force,Ted Post,,,124,Action,Crime,Mystery,7.2
413,414,The Transformers: The Movie,Nelson Shin,,,84,Animation,Action,Adventure,7.2
414,415,Arlington Road,Mark Pellington,,,117,Action,Crime,Drama,7.2
415,416,The Way of the Dragon,Bruce Lee,,,90,Action,Adventure,Comedy,7.2
416,417,The Hitcher,Robert Harmon,,,97,Action,Mystery,Thriller,7.2
417,418,The Siege of Jadotville,Richie Smyth,,,108,Action,Drama,History,7.2
418,419,Django,Sergio Corbucci,,,91,Action,Drama,Western,7.2
419,420,The Witcher: Nightmare of the Wolf,Kwang Il Han,,,83,Animation,Action,Adventure,7.2
420,421,Bajirao Mastani,Sanjay Leela Bhansali,,,158,Action,Drama,History,7.2
421,422,'71,Yann Demange,,,99,Action,Crime,Drama,7.2
422,423,Harry Brown,Daniel Barber,,,103,Action,Crime,Drama,7.2
423,424,Fist of Fury,Wei Lo,,,107,Action,Drama,Romance,7.2
424,425,Marshland,Alberto Rodríguez,,,105,Action,Crime,Mystery,7.2
425,426,The Good the Bad the Weird,Jee-woon Kim,,,130,Action,Adventure,Comedy,7.2
426,427,Mongol: The Rise of Genghis Khan,Sergei Bodrov,,,126,Action,Biography,Drama,7.2
427,428,Final Fantasy VII: Advent Children,Tetsuya Nomura,Takeshi Nozue,,101,Animation,Action,Adventure,7.2
428,429,Holiday: A Soldier is Never Off Duty,A.R. Murugadoss,,,160,Action,Crime,Thriller,7.2
429,430,Furious 7,James Wan,,,137,Action,Crime,Thriller,7.1
430,431,The Mummy,Stephen Sommers,,,124,Action,Adventure,Fantasy,7.1
431,432,Wrath of Man,Guy Ritchie,,,119,Action,Crime,Thriller,7.1
432,433,Mission: Impossible,Brian De Palma,,,110,Action,Adventure,Thriller,7.1
433,434,Free Guy,Shawn Levy,,,115,Action,Adventure,Comedy,7.1
434,435,Dredd,Pete Travis,,,95,Action,Crime,Sci-Fi,7.1
435,436,Everest,Baltasar Kormákur,,,121,Action,Adventure,Biography,7.1
436,437,Tropic Thunder,Ben Stiller,,,107,Action,Comedy,War,7.1
437,438,Prey,Dan Trachtenberg,,,100,Action,Adventure,Drama,7.1
438,439,Man of Steel,Zack Snyder,,,143,Action,Adventure,Sci-Fi,7.1
439,440,Iron Man 3,Shane Black,,,130,Action,Adventure,Sci-Fi,7.1
440,441,Shooter,Antoine Fuqua,,,124,Action,Drama,Thriller,7.1
441,442,Pirates of the Caribbean: At World's End,Gore Verbinski,,,169,Action,Adventure,Fantasy,7.1
442,443,Blade,Stephen Norrington,,,120,Action,Horror,Sci-Fi,7.1
443,444,Batman Returns,Tim Burton,,,126,Action,Crime,Fantasy,7.1
444,445,Snowpiercer,Bong Joon Ho,,,126,Action,Drama,Sci-Fi,7.1
445,446,DC League of Super-Pets,Jared Stern,Sam J. Levine,,105,Animation,Action,Adventure,7.1
446,447,American Made,Doug Liman,,,115,Action,Comedy,Crime,7.1
447,448,"I, Robot",Alex Proyas,,,115,Action,Mystery,Sci-Fi,7.1
448,449,WarGames,John Badham,,,114,Action,Drama,Sci-Fi,7.1
449,450,We Were Soldiers,Randall Wallace,,,138,Action,Drama,History,7.1
450,451,Creed II,Steven Caple Jr.,,,130,Action,Drama,Sport,7.1
451,452,Desperado,Robert Rodriguez,,,104,Action,Crime,Thriller,7.1
452,453,Deepwater Horizon,Peter Berg,,,107,Action,Drama,History,7.1
453,454,Live Free or Die Hard,Len Wiseman,,,128,Action,Thriller,,7.1
454,455,Flags of Our Fathers,Clint Eastwood,,,135,Action,Adventure,Drama,7.1
455,456,The Poseidon Adventure,Ronald Neame,,,117,Action,Adventure,Drama,7.1
456,457,Escape from New York,John Carpenter,,,99,Action,Adventure,Sci-Fi,7.1
457,458,Real Steel,Shawn Levy,,,127,Action,Drama,Sci-Fi,7.1
458,459,Planet Terror,Robert Rodriguez,,,105,Action,Comedy,Horror,7.1
459,460,Kung Fu Panda 3,Alessandro Carloni,Jennifer Yuh Nelson,,95,Animation,Action,Adventure,7.1
460,461,Allied,Robert Zemeckis,,,124,Action,Drama,Romance,7.1
461,462,No Way Out,Roger Donaldson,,,114,Action,Crime,Drama,7.1
462,463,Rocky Balboa,Sylvester Stallone,,,102,Action,Drama,Sport,7.1
463,464,Deja Vu,Tony Scott,,,126,Action,Crime,Sci-Fi,7.1
464,465,Casualties of War,Brian De Palma,,,113,Action,Crime,Drama,7.1
465,466,Three Kings,David O. Russell,,,114,Action,Adventure,Comedy,7.1
466,467,Die Hard 2,Renny Harlin,,,124,Action,Thriller,,7.1
467,468,Defiance,Edward Zwick,,,137,Action,Drama,History,7.1
468,469,Brawl in Cell Block 99,S. Craig Zahler,,,132,Action,Crime,Drama,7.1
469,470,Payback,Brian Helgeland,,,100,Action,Crime,Drama,7.1
470,471,Enthiran,S. Shankar,,,174,Action,Sci-Fi,Thriller,7.1
471,472,Ong-Bak: The Thai Warrior,Prachya Pinkaew,,,105,Action,Crime,Thriller,7.1
472,473,Megan Leavey,Gabriela Cowperthwaite,,,116,Action,Biography,Drama,7.1
473,474,Kon-Tiki,Joachim Rønning,Espen Sandberg,,118,Action,Adventure,Biography,7.1
474,475,The Girl Who Played with Fire,Daniel Alfredson,,,129,Action,Crime,Drama,7.1
475,476,Mosul,Matthew Michael Carnahan,,,101,Action,Drama,War,7.1
476,477,District B13,Pierre Morel,,,84,Action,Crime,Sci-Fi,7.1
477,478,God Bless America,Bobcat Goldthwait,,,105,Action,Comedy,Crime,7.1
478,479,In Order of Disappearance,Hans Petter Moland,,,116,Action,Comedy,Crime,7.1
479,480,JCVD,Mabrouk El Mechri,,,97,Action,Comedy,Crime,7.1
480,481,Kaabil,Sanjay Gupta,,,139,Action,Crime,Drama,7.1
481,482,Dragon Ball Z: Battle of Gods,Masahiro Hosoda,,,85,Animation,Action,Adventure,7.1
482,483,Don,Farhan Akhtar,,,171,Action,Crime,Thriller,7.1
483,484,Koi... Mil Gaya,Rakesh Roshan,,,171,Action,Drama,Romance,7.1
484,485,Micmacs,Jean-Pierre Jeunet,,,105,Action,Comedy,Crime,7.1
485,486,Fanaa,Kunal Kohli,,,168,Action,Drama,Romance,7.1
486,487,Marighella,Wagner Moura,,,155,Action,Drama,History,7.1
487,488,Gabbar Is Back,Radha Krishna Jagarlamudi,,,128,Action,Crime,Drama,7.1
488,489,Sisu,Jalmari Helander,,,91,Action,War,,7.0
489,490,Shazam!,David F. Sandberg,,,132,Action,Adventure,Comedy,7.0
490,491,Transformers,Michael Bay,,,144,Action,Adventure,Sci-Fi,7.0
491,492,The Unbearable Weight of Massive Talent,Tom Gormican,,,107,Action,Comedy,Crime,7.0
492,493,Fast & Furious 6,Justin Lin,,,130,Action,Adventure,Crime,7.0
493,494,The Northman,Robert Eggers,,,137,Action,Adventure,Drama,7.0
494,495,Jack Reacher,Christopher McQuarrie,,,130,Action,Mystery,Thriller,7.0
495,496,Thor,Kenneth Branagh,,,115,Action,Fantasy,,7.0
496,497,Underworld,Len Wiseman,,,121,Action,Fantasy,Thriller,7.0
497,498,Independence Day,Roland Emmerich,,,145,Action,Adventure,Sci-Fi,7.0
498,499,Ant-Man and the Wasp,Peyton Reed,,,118,Action,Adventure,Comedy,7.0
499,500,Constantine,Francis Lawrence,,,121,Action,Fantasy,Horror,7.0
500,501,Super 8,J.J. Abrams,,,112,Action,Mystery,Sci-Fi,7.0
501,502,Cloverfield,Matt Reeves,,,85,Action,Adventure,Horror,7.0
502,503,World War Z,Marc Forster,,,116,Action,Adventure,Horror,7.0
503,504,Death Proof,Quentin Tarantino,,,127,Action,Thriller,,7.0
504,505,Star Trek Beyond,Justin Lin,,,122,Action,Adventure,Sci-Fi,7.0
505,506,Greyhound,Aaron Schneider,,,91,Action,Drama,History,7.0
506,507,Rush Hour,Brett Ratner,,,98,Action,Comedy,Crime,7.0
507,508,Oblivion,Joseph Kosinski,,,124,Action,Adventure,Sci-Fi,7.0
508,509,Stargate,Roland Emmerich,,,116,Action,Adventure,Sci-Fi,7.0
509,510,The Italian Job,F. Gary Gray,,,111,Action,Crime,Thriller,7.0
510,511,Smokey and the Bandit,Hal Needham,,,96,Action,Adventure,Comedy,7.0
511,512,Spy,Paul Feig,,,120,Action,Comedy,,7.0
512,513,Highlander,Russell Mulcahy,,,116,Action,Adventure,Fantasy,7.0
513,514,Sicario: Day of the Soldado,Stefano Sollima,,,122,Action,Crime,Drama,7.0
514,515,Pitch Black,David Twohy,,,109,Action,Horror,Sci-Fi,7.0
515,516,RED,Robert Schwentke,,,111,Action,Comedy,Crime,7.0
516,517,Logan Lucky,Steven Soderbergh,,,118,Action,Comedy,Crime,7.0
517,518,Den of Thieves,Christian Gudegast,,,140,Action,Crime,Drama,7.0
518,519,Unleashed,Louis Leterrier,,,103,Action,Crime,Drama,7.0
519,520,22 Jump Street,Phil Lord,Christopher Miller,,112,Action,Comedy,Crime,7.0
520,521,Brotherhood of the Wolf,Christophe Gans,,,142,Action,Adventure,Drama,7.0
521,522,Public Enemies,Michael Mann,,,140,Action,Biography,Crime,7.0
522,523,Bronson,Nicolas Winding Refn,,,92,Action,Crime,Drama,7.0
523,524,The Foreigner,Martin Campbell,,,113,Action,Thriller,,7.0
524,525,Chip 'n Dale: Rescue Rangers,Akiva Schaffer,,,97,Animation,Action,Adventure,7.0
525,526,Rambo,Sylvester Stallone,,,92,Action,Adventure,Thriller,7.0
526,527,The Kingdom,Peter Berg,,,110,Action,Drama,Thriller,7.0
527,528,Chronicle,Josh Trank,,,84,Action,Drama,Sci-Fi,7.0
528,529,Fallen,Gregory Hoblit,,,124,Action,Crime,Drama,7.0
529,530,Body of Lies,Ridley Scott,,,128,Action,Drama,Thriller,7.0
530,531,The Last Boy Scout,Tony Scott,,,105,Action,Comedy,Crime,7.0
531,532,Hellboy II: The Golden Army,Guillermo del Toro,,,120,Action,Adventure,Fantasy,7.0
532,533,Thunderbolt and Lightfoot,Michael Cimino,,,115,Action,Comedy,Crime,7.0
533,534,9,Shane Acker,,,79,Animation,Action,Adventure,7.0
534,535,A Most Violent Year,J.C. Chandor,,,125,Action,Crime,Drama,7.0
535,536,Ip Man 4: The Finale,Wilson Yip,,,107,Action,Biography,Drama,7.0
536,537,The Towering Inferno,John Guillermin,,,165,Action,Drama,Thriller,7.0
537,538,The Spy Who Loved Me,Lewis Gilbert,,,125,Action,Adventure,Thriller,7.0
538,539,Filth,Jon S. Baird,,,97,Action,Comedy,Crime,7.0
539,540,Maverick,Richard Donner,,,127,Action,Adventure,Comedy,7.0
540,541,Spy Game,Tony Scott,,,126,Action,Crime,Thriller,7.0
541,542,Taxi,Gérard Pirès,,,89,Action,Comedy,Crime,7.0
542,543,Ichi the Killer,Takashi Miike,,,129,Action,Crime,Drama,7.0
543,544,The War of the Worlds,Byron Haskin,,,85,Action,Sci-Fi,Thriller,7.0
544,545,An Action Hero,Anirudh Iyer,,,130,Action,Comedy,Crime,7.0
545,546,Juice,Ernest R. Dickerson,,,95,Action,Crime,Drama,7.0
546,547,Son of Rambow,Garth Jennings,,,96,Action,Adventure,Comedy,7.0
547,548,Ip Man 3,Wilson Yip,,,105,Action,Biography,Drama,7.0
548,549,Dragon: The Bruce Lee Story,Rob Cohen,,,120,Action,Biography,Drama,7.0
549,550,Curse of the Golden Flower,Yimou Zhang,,,114,Action,Drama,Romance,7.0
550,551,Sultan,Ali Abbas Zafar,,,170,Action,Drama,Romance,7.0
551,552,The Protector,Prachya Pinkaew,,,111,Action,Crime,Drama,7.0
552,553,Kabir Singh,Sandeep Reddy Vanga,,,173,Action,Drama,Romance,7.0
553,554,Don 2,Farhan Akhtar,,,148,Action,Crime,Thriller,7.0
554,555,Main Hoon Na,Farah Khan,,,179,Action,Comedy,Drama,7.0
555,556,The Warlords,Peter Ho-Sun Chan,Wai-Man Yip,,126,Action,Adventure,Drama,7.0
556,557,The Legend Is Born: Ip Man,Herman Yau,,,100,Action,Biography,Drama,7.0
557,558,Vikrant Rona,Anup Bhandari,,,148,Action,Crime,Drama,7.0
558,559,Top Gun,Tony Scott,,,109,Action,Drama,,6.9
559,560,The Woman King,Gina Prince-Bythewood,,,135,Action,Drama,History,6.9
560,561,The Magnificent Seven,Antoine Fuqua,,,132,Action,Adventure,Drama,6.9
561,562,The Last Kingdom: Seven Kings Must Die,Edward Bazalgette,,,111,Action,Drama,History,6.9
562,563,Doctor Strange in the Multiverse of Madness,Sam Raimi,,,126,Action,Adventure,Fantasy,6.9
563,564,Game Night,John Francis Daley,Jonathan Goldstein,,100,Action,Adventure,Comedy,6.9
564,565,Captain America: The First Avenger,Joe Johnston,,,124,Action,Adventure,Sci-Fi,6.9
565,566,Conan the Barbarian,John Milius,,,129,Action,Adventure,Fantasy,6.9
566,567,Jumanji: Welcome to the Jungle,Jake Kasdan,,,119,Action,Adventure,Comedy,6.9
567,568,Jurassic World,Colin Trevorrow,,,124,Action,Adventure,Sci-Fi,6.9
568,569,The Amazing Spider-Man,Marc Webb,,,136,Action,Adventure,Sci-Fi,6.9
569,570,Star Wars: Episode VIII - The Last Jedi,Rian Johnson,,,152,Action,Adventure,Fantasy,6.9
570,571,Solo: A Star Wars Story,Ron Howard,,,135,Action,Adventure,Sci-Fi,6.9
571,572,Mission: Impossible III,J.J. Abrams,,,126,Action,Adventure,Thriller,6.9
572,573,The Mask,Chuck Russell,,,101,Action,Comedy,Crime,6.9
573,574,The Guardian,Andrew Davis,,,139,Action,Adventure,Drama,6.9
574,575,A Knight's Tale,Brian Helgeland,,,132,Action,Adventure,Romance,6.9
575,576,Iron Man 2,Jon Favreau,,,124,Action,Sci-Fi,,6.9
576,577,X-Men: Apocalypse,Bryan Singer,,,144,Action,Adventure,Sci-Fi,6.9
577,578,Con Air,Simon West,,,115,Action,Crime,Thriller,6.9
578,579,Pacific Rim,Guillermo del Toro,,,131,Action,Adventure,Sci-Fi,6.9
579,580,Atlantis: The Lost Empire,Gary Trousdale,Kirk Wise,,95,Animation,Action,Adventure,6.9
580,581,Romancing the Stone,Robert Zemeckis,,,106,Action,Adventure,Comedy,6.9
581,582,Robin Hood: Prince of Thieves,Kevin Reynolds,,,143,Action,Adventure,Drama,6.9
582,583,National Treasure,Jon Turteltaub,,,131,Action,Adventure,Mystery,6.9
583,584,The Hitman's Bodyguard,Patrick Hughes,,,118,Action,Comedy,Crime,6.9
584,585,Dragged Across Concrete,S. Craig Zahler,,,159,Action,Crime,Drama,6.9
585,586,Love and Monsters,Michael Matthews,,,109,Action,Adventure,Comedy,6.9
586,587,Clear and Present Danger,Phillip Noyce,,,141,Action,Crime,Drama,6.9
587,588,The World's End,Edgar Wright,,,109,Action,Comedy,Sci-Fi,6.9
588,589,28 Weeks Later,Juan Carlos Fresnadillo,,,100,Action,Adventure,Horror,6.9
589,590,In the Heart of the Sea,Ron Howard,,,122,Action,Adventure,Biography,6.9
590,591,Pineapple Express,David Gordon Green,,,111,Action,Comedy,Crime,6.9
591,592,Outlaw King,David Mackenzie,,,121,Action,Biography,Drama,6.9
592,593,Clash of the Titans,Desmond Davis,,,118,Action,Adventure,Family,6.9
593,594,Thunderball,Terence Young,,,130,Action,Adventure,Thriller,6.9
594,595,Crank,Mark Neveldine,Brian Taylor,,88,Action,Crime,Thriller,6.9
595,596,Non-Stop,Jaume Collet-Serra,,,106,Action,Mystery,Thriller,6.9
596,597,The Edge,Lee Tamahori,,,117,Action,Adventure,Drama,6.9
597,598,48 Hrs.,Walter Hill,,,96,Action,Comedy,Crime,6.9
598,599,The Last Castle,Rod Lurie,,,131,Action,Drama,Thriller,6.9
599,600,Death Wish,Michael Winner,,,93,Action,Crime,Drama,6.9
600,601,The Night Comes for Us,Timo Tjahjanto,,,121,Action,Crime,Thriller,6.9
601,602,Repo Man,Alex Cox,,,92,Action,Comedy,Crime,6.9
602,603,Westworld,Michael Crichton,,,88,Action,Sci-Fi,Thriller,6.9
603,604,Memphis Belle,Michael Caton-Jones,,,107,Action,Drama,War,6.9
604,605,The Monster Squad,Fred Dekker,,,79,Action,Comedy,Fantasy,6.9
605,606,Muppet Treasure Island,Brian Henson,David Lane,,99,Action,Adventure,Comedy,6.9
606,607,Free State of Jones,Gary Ross,,,139,Action,Biography,Drama,6.9
607,608,All Is Lost,J.C. Chandor,,,106,Action,Adventure,Drama,6.9
608,609,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,,,97,Animation,Action,Adventure,6.9
609,610,Get the Gringo,Adrian Grunberg,,,96,Action,Drama,Thriller,6.9
610,611,The Big Boss,Wei Lo,Chia-Hsiang Wu,,99,Action,Crime,Drama,6.9
611,612,New Police Story,Benny Chan,,,123,Action,Crime,Thriller,6.9
612,613,Traitor,Jeffrey Nachmanoff,,,114,Action,Crime,Drama,6.9
613,614,Slow West,John Maclean,,,84,Action,Adventure,Drama,6.9
614,615,Agneepath,Karan Malhotra,,,174,Action,Crime,Drama,6.9
615,616,Alan Partridge,Declan Lowney,,,90,Action,Comedy,Crime,6.9
616,617,Fan,Maneesh Sharma,,,142,Action,Drama,Thriller,6.9
617,618,The Legend,Jerry,Joseph D. Sami,,161,Action,Drama,Romance,6.9
618,619,The Fast and the Furious,Rob Cohen,,,106,Action,Crime,Thriller,6.8
619,620,Ready or Not,Matt Bettinelli-Olpin,Tyler Gillett,,95,Action,Comedy,Horror,6.8
620,621,Aquaman,James Wan,,,143,Action,Adventure,Fantasy,6.8
621,622,Mad Max,George Miller,,,88,Action,Adventure,Sci-Fi,6.8
622,623,Captain Marvel,Anna Boden,Ryan Fleck,,123,Action,Adventure,Sci-Fi,6.8
623,624,Men in Black 3,Barry Sonnenfeld,,,106,Action,Adventure,Comedy,6.8
624,625,The Maze Runner,Wes Ball,,,113,Action,Mystery,Sci-Fi,6.8
625,626,TRON: Legacy,Joseph Kosinski,,,125,Action,Adventure,Sci-Fi,6.8
626,627,Spectre,Sam Mendes,,,148,Action,Adventure,Thriller,6.8
627,628,What Happened to Monday,Tommy Wirkola,,,123,Action,Crime,Fantasy,6.8
628,629,Hellboy,Guillermo del Toro,,,122,Action,Adventure,Fantasy,6.8
629,630,Thor: The Dark World,Alan Taylor,,,112,Action,Adventure,Fantasy,6.8
630,631,Hanna,Joe Wright,,,111,Action,Adventure,Drama,6.8
631,632,Bloodsport,Newt Arnold,,,92,Action,Biography,Drama,6.8
632,633,Bad Boys,Michael Bay,,,119,Action,Comedy,Crime,6.8
633,634,The Book of Eli,Albert Hughes,Allen Hughes,,118,Action,Adventure,Drama,6.8
634,635,Boss Level,Joe Carnahan,,,100,Action,Adventure,Comedy,6.8
635,636,You Only Live Twice,Lewis Gilbert,,,117,Action,Adventure,Thriller,6.8
636,637,Young Guns,Christopher Cain,,,107,Action,Drama,Western,6.8
637,638,The Transporter,Louis Leterrier,Corey Yuen,,92,Action,Crime,Thriller,6.8
638,639,News of the World,Paul Greengrass,,,118,Action,Adventure,Drama,6.8
639,640,Ghostbusters,Paul Feig,,,117,Action,Comedy,Fantasy,6.8
640,641,The Outpost,Rod Lurie,,,123,Action,Drama,History,6.8
641,642,The Island,Michael Bay,,,136,Action,Sci-Fi,Thriller,6.8
642,643,Logan's Run,Michael Anderson,,,119,Action,Adventure,Sci-Fi,6.8
643,644,The Long Kiss Goodnight,Renny Harlin,,,121,Action,Crime,Drama,6.8
644,645,Chappie,Neill Blomkamp,,,120,Action,Crime,Drama,6.8
645,646,The Mask of Zorro,Martin Campbell,,,136,Action,Adventure,Comedy,6.8
646,647,Kisi Ka Bhai Kisi Ki Jaan,Farhad Samji,,,145,Action,Comedy,Drama,6.8
647,648,Superman II,Richard Lester,Richard Donner,,127,Action,Adventure,Sci-Fi,6.8
648,649,Patriot Games,Phillip Noyce,,,117,Action,Thriller,,6.8
649,650,Unstoppable,Tony Scott,,,98,Action,Thriller,,6.8
650,651,Shin Godzilla,Hideaki Anno,Shinji Higuchi,,120,Action,Drama,Horror,6.8
651,652,Spies in Disguise,Nick Bruno,Troy Quane,,102,Animation,Action,Adventure,6.8
652,653,Street Kings,David Ayer,,,109,Action,Crime,Thriller,6.8
653,654,Four Brothers,John Singleton,,,109,Action,Crime,Drama,6.8
654,655,The Score,Frank Oz,,,124,Action,Crime,Drama,6.8
